length,dstport,highest_layer,delta,ack_flag,microphone,content_type,class
66,443,1.0,2,1,0,0.0,ack
66,443,1.0,37,1,0,0.0,ack
66,443,1.0,62,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,3,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,3,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,10,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,5,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,2,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,11,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,1,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,2,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
66,443,1.0,0,1,0,0.0,ack
